"province","city","date","price","compare"
"辽宁","锦州","2019-01-31","5187","1.36%↑"
"辽宁","丹东","2019-12-31","6792","1.03%↓"
"辽宁","丹东","2019-11-30","6864","2.51%↑"
"辽宁","丹东","2019-10-31","6696","0.89%↑"
"辽宁","丹东","2019-09-30","6638","0.94%↑"
"辽宁","丹东","2019-08-31","6577","0.18%↑"
"辽宁","丹东","2019-07-31","6566","0.94%↑"
"辽宁","丹东","2019-06-30","6505","0.93%↓"
"辽宁","丹东","2019-05-31","6567","2.49%↓"
"辽宁","丹东","2019-04-30","6735","0.33%↓"
"辽宁","丹东","2019-03-31","6758","2.51%↑"
"辽宁","丹东","2019-02-28","6593","2.08%↑"
"辽宁","丹东","2019-01-31","6459","2.13%↑"
"辽宁","瓦房店","2019-12-31","7271","--"
"辽宁","瓦房店","2019-11-30","7271","--"
"辽宁","瓦房店","2019-10-31","7271","--"
"辽宁","瓦房店","2019-09-30","7271","--"
"辽宁","瓦房店","2019-08-31","7271","0.44%↓"
"辽宁","瓦房店","2019-07-31","7303","0.57%↓"
"辽宁","瓦房店","2019-06-30","7345","0.26%↑"
"辽宁","瓦房店","2019-05-31","7326","0.54%↑"
"辽宁","瓦房店","2019-04-30","7287","0.41%↓"
"辽宁","瓦房店","2019-03-31","7318","5.81%↓"
"辽宁","瓦房店","2019-02-28","7770","--"
"辽宁","沈阳","2019-12-31","9817","0.56%↑"
"辽宁","沈阳","2019-11-30","9763","0.5%↑"
"辽宁","沈阳","2019-10-31","9715","0.85%↑"
"辽宁","沈阳","2019-09-30","9634","0.49%↑"
"辽宁","沈阳","2019-08-31","9588","0.82%↑"
"辽宁","沈阳","2019-07-31","9511","0.9%↑"
"辽宁","沈阳","2019-06-30","9427","0.47%↑"
"辽宁","沈阳","2019-05-31","9384","1.08%↑"
"辽宁","沈阳","2019-04-30","9285","1.19%↑"
"辽宁","沈阳","2019-03-31","9176","0.08%↑"
"辽宁","沈阳","2019-02-28","9169","1.33%↑"
"辽宁","沈阳","2019-01-31","9049","0.5%↑"
"辽宁","大连","2019-12-31","13796","1.17%↑"
"辽宁","大连","2019-11-30","13638","1.19%↑"
"辽宁","大连","2019-10-31","13478","1.2%↑"
"辽宁","大连","2019-09-30","13318","1.34%↑"
"辽宁","大连","2019-08-31","13143","1.1%↑"
"辽宁","大连","2019-07-31","13001","1.43%↑"
"辽宁","大连","2019-06-30","12819","1.22%↑"
"辽宁","大连","2019-05-31","12665","1.29%↑"
"辽宁","大连","2019-04-30","12505","1.24%↑"
"辽宁","大连","2019-03-31","12352","1.34%↑"
"辽宁","大连","2019-02-28","12189","1.14%↑"
"辽宁","大连","2019-01-31","12052","1.34%↑"
"辽宁","盘锦","2018-12-31","4020","0.37%↓"
"辽宁","盘锦","2018-11-30","4036","1.52%↑"
"辽宁","盘锦","2018-10-31","3976","0.35%↓"
"辽宁","盘锦","2018-09-30","3990","0.55%↓"
"辽宁","盘锦","2018-08-31","4013","0.31%↓"
"辽宁","盘锦","2018-07-31","4026","0.21%↑"
"辽宁","盘锦","2018-06-30","4018","0.43%↑"
"辽宁","盘锦","2018-05-31","4001","--"
"辽宁","盘锦","2018-04-30","3975","1.13%↓"
"辽宁","盘锦","2018-03-31","4021","--"
"辽宁","盘锦","2018-02-28","3944","2.43%↑"
"辽宁","盘锦","2018-01-31","3851","0.38%↓"
"辽宁","铁岭","2018-12-31","4094","0.37%↑"
"辽宁","铁岭","2018-11-30","4080","0.21%↑"
"辽宁","铁岭","2018-10-31","4072","0.03%↑"
"辽宁","铁岭","2018-09-30","4071","0.28%↓"
"辽宁","铁岭","2018-08-31","4083","0.78%↓"
"辽宁","铁岭","2018-07-31","4116","0.01%↓"
"辽宁","铁岭","2018-06-30","4117","0.51%↑"
"辽宁","铁岭","2018-05-31","4097","--"
"辽宁","铁岭","2018-04-30","4040","0.4%↑"
"辽宁","铁岭","2018-03-31","4024","--"
"辽宁","铁岭","2018-02-28","3999","0.05%↑"
"辽宁","铁岭","2018-01-31","3998","0.94%↓"
"辽宁","鞍山","2018-12-31","4322","0.2%↑"
"辽宁","鞍山","2018-11-30","4314","2.04%↓"
"辽宁","鞍山","2018-10-31","4404","1.79%↓"
"辽宁","鞍山","2018-09-30","4485","0.67%↑"
"辽宁","鞍山","2018-08-31","4456","1.7%↑"
"辽宁","鞍山","2018-07-31","4382","0.79%↑"
"辽宁","鞍山","2018-06-30","4348","0.02%↓"
"辽宁","鞍山","2018-05-31","4349","--"
"辽宁","鞍山","2018-04-30","4346","0.86%↓"
"辽宁","鞍山","2018-03-31","4384","0.02%↑"
"辽宁","鞍山","2018-02-28","4316","0.34%↓"
"辽宁","鞍山","2018-01-31","4331","1.73%↓"
"辽宁","抚顺","2018-12-31","4560","1.61%↓"
"辽宁","抚顺","2018-11-30","4635","1.01%↑"
"辽宁","抚顺","2018-10-31","4589","0.6%↓"
"辽宁","抚顺","2018-09-30","4617","0.75%↓"
"辽宁","抚顺","2018-08-31","4652","0.46%↓"
"辽宁","抚顺","2018-07-31","4674","0.79%↑"
"辽宁","抚顺","2018-06-30","4638","2.64%↑"
"辽宁","抚顺","2018-05-31","4519","--"
"辽宁","抚顺","2018-04-30","4532","5.17%↓"
"辽宁","抚顺","2018-03-31","4780","0.08%↓"
"辽宁","抚顺","2018-02-28","4996","0.67%↑"
"辽宁","抚顺","2018-01-31","4963","3.39%↑"
"辽宁","辽阳","2018-12-31","4577","1.57%↑"
"辽宁","辽阳","2018-11-30","4507","1.38%↓"
"辽宁","辽阳","2018-10-31","4571","0.99%↓"
"辽宁","辽阳","2018-09-30","4617","1.29%↓"
"辽宁","辽阳","2018-08-31","4678","0.24%↑"
"辽宁","辽阳","2018-07-31","4667","0.33%↓"
"辽宁","辽阳","2018-06-30","4683","1.75%↑"
"辽宁","辽阳","2018-05-31","4603","--"
"辽宁","辽阳","2018-04-30","4620","0.5%↑"
"辽宁","辽阳","2018-03-31","4597","--"
"辽宁","辽阳","2018-02-28","4627","2.42%↑"
"辽宁","辽阳","2018-01-31","4518","0.72%↑"
"辽宁","朝阳","2018-12-31","4683","2.25%↑"
"辽宁","朝阳","2018-11-30","4580","0.52%↓"
"辽宁","朝阳","2018-10-31","4604","1.07%↓"
"辽宁","朝阳","2018-09-30","4654","1.53%↓"
"辽宁","朝阳","2018-08-31","4727","1.83%↓"
"辽宁","朝阳","2018-07-31","4815","1.28%↓"
"辽宁","朝阳","2018-06-30","4878","1.57%↑"
"辽宁","朝阳","2018-05-31","4803","--"
"辽宁","朝阳","2018-04-30","4465","0.34%↑"
"辽宁","朝阳","2018-03-31","4450","0.27%↓"
"辽宁","朝阳","2018-02-28","4720","5.13%↓"
"辽宁","朝阳","2018-01-31","4976","4.86%↑"
"辽宁","营口","2018-12-31","4847","0.02%↓"
"辽宁","营口","2018-11-30","4849","0.83%↓"
"辽宁","营口","2018-10-31","4890","0.36%↓"
"辽宁","营口","2018-09-30","4908","1.14%↓"
"辽宁","营口","2018-08-31","4965","0.33%↑"
"辽宁","营口","2018-07-31","4949","0.37%↓"
"辽宁","营口","2018-06-30","4968","1.81%↓"
"辽宁","营口","2018-05-31","5060","--"
"辽宁","营口","2018-04-30","5124","3.26%↑"
"辽宁","营口","2018-03-31","4963","0.06%↑"
"辽宁","营口","2018-02-28","4765","3.75%↑"
"辽宁","营口","2018-01-31","4593","0.07%↓"
"辽宁","锦州","2018-12-31","5118","0.74%↓"
"辽宁","锦州","2018-11-30","5157","0.58%↓"
"辽宁","锦州","2018-10-31","5188","0.1%↑"
"辽宁","锦州","2018-09-30","5183","0.43%↓"
"辽宁","锦州","2018-08-31","5206","0.18%↓"
"辽宁","锦州","2018-07-31","5216","1.43%↑"
"辽宁","锦州","2018-06-30","5143","0.92%↑"
"辽宁","锦州","2018-05-31","5097","--"
"辽宁","锦州","2018-04-30","5105","1.42%↓"
"辽宁","锦州","2018-03-31","5179","0.07%↓"
"辽宁","锦州","2018-02-28","5271","0.34%↓"
"辽宁","锦州","2018-01-31","5289","2.89%↑"
"辽宁","本溪","2018-12-31","5371","0.3%↑"
"辽宁","本溪","2018-11-30","5355","3.94%↓"
"辽宁","本溪","2018-10-31","5575","5.38%↓"
"辽宁","本溪","2018-09-30","5892","5.07%↓"
"辽宁","本溪","2018-08-31","6207","--"
"辽宁","葫芦岛","2018-12-31","5711","0.46%↑"
"辽宁","葫芦岛","2018-11-30","5685","0.47%↓"
"辽宁","葫芦岛","2018-10-31","5712","0.86%↓"
"辽宁","葫芦岛","2018-09-30","5762","0.79%↓"
"辽宁","葫芦岛","2018-08-31","5809","0.32%↑"
"辽宁","葫芦岛","2018-07-31","5791","1.04%↑"
"辽宁","葫芦岛","2018-06-30","5732","0.56%↑"
"辽宁","葫芦岛","2018-05-31","5700","--"
"辽宁","葫芦岛","2018-04-30","5609","2.12%↓"
"辽宁","葫芦岛","2018-03-31","5731","0.02%↓"
"辽宁","葫芦岛","2018-02-28","5551","0.48%↑"
"辽宁","葫芦岛","2018-01-31","5525","1.37%↑"
"辽宁","丹东","2018-12-31","6324","0.14%↑"
"辽宁","丹东","2018-11-30","6316","0.5%↑"
"辽宁","丹东","2018-10-31","6285","0.29%↓"
"辽宁","丹东","2018-09-30","6304","0.1%↑"
"辽宁","丹东","2018-08-31","6298","0.58%↑"
"辽宁","丹东","2018-07-31","6262","2.95%↑"
"辽宁","丹东","2018-06-30","6083","4.16%↑"
"辽宁","丹东","2018-05-31","5841","--"
"辽宁","丹东","2018-04-30","5685","1.97%↓"
"辽宁","丹东","2018-03-31","5800","0.06%↓"
"辽宁","丹东","2018-02-28","5851","1.83%↑"
"辽宁","丹东","2018-01-31","5746","0.95%↑"
"辽宁","沈阳","2018-12-31","9005","0.13%↓"
"辽宁","沈阳","2018-11-30","9017","0.3%↑"
"辽宁","沈阳","2018-10-31","8990","1.04%↑"
"辽宁","沈阳","2018-09-30","8898","1.29%↑"
"辽宁","沈阳","2018-08-31","8786","2.2%↑"
"辽宁","沈阳","2018-07-31","8597","1.51%↑"
"辽宁","沈阳","2018-06-30","8470","2.01%↑"
"辽宁","沈阳","2018-05-31","8303","--"
"辽宁","沈阳","2018-04-30","8190","0.61%↑"
"辽宁","沈阳","2018-03-31","8141","0.04%↑"
"辽宁","沈阳","2018-02-28","8026","0.16%↑"
"辽宁","沈阳","2018-01-31","8013","0.19%↑"
"辽宁","大连","2018-12-31","11893","1.17%↑"
"辽宁","大连","2018-11-30","11756","1.31%↑"
"辽宁","大连","2018-10-31","11604","1.26%↑"
"辽宁","大连","2018-09-30","11460","1.3%↑"
"辽宁","大连","2018-08-31","11314","0.79%↑"
"辽宁","大连","2018-07-31","11226","0.61%↑"
"辽宁","大连","2018-06-30","11159","1.03%↑"
"辽宁","大连","2018-05-31","11046","--"
"辽宁","大连","2018-04-30","10942","1.54%↑"
"辽宁","大连","2018-03-31","10777","0.02%↑"
"辽宁","大连","2018-02-28","10655","0.57%↑"
"辽宁","大连","2018-01-31","10595","0.95%↑"
"辽宁","盘锦","2017-12-31","3866","0.03%↓"
"辽宁","盘锦","2017-11-30","3882","1.3%↑"
"辽宁","盘锦","2017-10-31","3832","0.01%↓"
"辽宁","盘锦","2017-09-30","3817","0.32%↓"
"辽宁","盘锦","2017-08-31","3830","0.1%↑"
"辽宁","盘锦","2017-07-31","3827","--"
"辽宁","盘锦","2017-06-30","3864","2.94%↓"
"辽宁","盘锦","2017-05-31","3982","0.02%↑"
"辽宁","盘锦","2017-04-30","3913","2.91%↓"
"辽宁","盘锦","2017-03-31","4031","0.38%↑"
"辽宁","盘锦","2017-02-28","3921","0.72%↑"
"辽宁","盘锦","2017-01-31","3893","2.19%↓"
"辽宁","铁岭","2017-12-31","4036","--"
"辽宁","铁岭","2017-11-30","4056","1.38%↑"
"辽宁","铁岭","2017-10-31","4001","0.01%↑"
"辽宁","铁岭","2017-09-30","3999","0.08%↓"
"辽宁","铁岭","2017-08-31","4003","1.43%↓"
"辽宁","铁岭","2017-07-31","4061","0.04%↓"
"辽宁","铁岭","2017-06-30","4084","0.71%↑"
"辽宁","铁岭","2017-05-31","4056","0.02%↑"
"辽宁","铁岭","2017-04-30","4069","0.61%↑"
"辽宁","铁岭","2017-03-31","4045","0.32%↑"
"辽宁","铁岭","2017-02-28","4015","1.14%↑"
"辽宁","铁岭","2017-01-31","3970","0.3%↑"
"辽宁","鞍山","2017-12-31","4408","--"
"辽宁","鞍山","2017-11-30","4436","1.15%↑"
"辽宁","鞍山","2017-10-31","4386","0.01%↑"
"辽宁","鞍山","2017-09-30","4400","1.16%↑"
"辽宁","鞍山","2017-08-31","4350","2.46%↓"
"辽宁","鞍山","2017-07-31","4460","0.08%↓"
"辽宁","鞍山","2017-06-30","4538","2.48%↑"
"辽宁","鞍山","2017-05-31","4429","0.03%↓"
"辽宁","鞍山","2017-04-30","4345","2.66%↑"
"辽宁","鞍山","2017-03-31","4233","0.23%↑"
"辽宁","鞍山","2017-02-28","4034","2.7%↓"
"辽宁","鞍山","2017-01-31","4146","2.19%↓"
"辽宁","辽阳","2017-12-31","4486","0.02%↑"
"辽宁","辽阳","2017-11-30","4455","0.65%↑"
"辽宁","辽阳","2017-10-31","4427","0.01%↑"
"辽宁","辽阳","2017-09-30","4388","0.41%↓"
"辽宁","辽阳","2017-08-31","4407","5.3%↓"
"辽宁","辽阳","2017-07-31","4654","0.14%↓"
"辽宁","辽阳","2017-06-30","4767","3.59%↑"
"辽宁","辽阳","2017-05-31","4602","0.02%↓"
"辽宁","辽阳","2017-04-30","4631","0.35%↓"
"辽宁","辽阳","2017-03-31","4648","0.04%↑"
"辽宁","辽阳","2017-02-28","4611","1.03%↑"
"辽宁","辽阳","2017-01-31","4564","0.26%↑"
"辽宁","营口","2017-12-31","4597","0.08%↑"
"辽宁","营口","2017-11-30","4605","0.8%↑"
"辽宁","营口","2017-10-31","4569","0.02%↑"
"辽宁","营口","2017-09-30","4651","0.31%↓"
"辽宁","营口","2017-08-31","4666","5.65%↓"
"辽宁","营口","2017-07-31","4946","0.07%↓"
"辽宁","营口","2017-06-30","4649","4.33%↑"
"辽宁","营口","2017-05-31","4457","0.03%↑"
"辽宁","营口","2017-04-30","3839","118.9%↑"
"辽宁","营口","2017-03-31","1754","--"
"辽宁","营口","2017-02-28","1521","13.25%↓"
"辽宁","营口","2017-01-31","1754","--"
"辽宁","朝阳","2017-12-31","4746","0.09%↑"
"辽宁","朝阳","2017-11-30","4529","1.48%↓"
"辽宁","朝阳","2017-10-31","4598","0.22%↓"
"辽宁","朝阳","2017-09-30","5110","--"
"辽宁","抚顺","2017-12-31","4801","0.04%↑"
"辽宁","抚顺","2017-11-30","4865","2.79%↓"
"辽宁","抚顺","2017-10-31","5005","0.09%↓"
"辽宁","抚顺","2017-09-30","4858","3.12%↑"
"辽宁","抚顺","2017-08-31","4712","2.57%↑"
"辽宁","抚顺","2017-07-31","4594","0.07%↑"
"辽宁","抚顺","2017-06-30","4155","1.02%↑"
"辽宁","抚顺","2017-05-31","4113","0.08%↑"
"辽宁","抚顺","2017-03-31","4488","0.02%↑"
"辽宁","抚顺","2017-02-28","4488","0.02%↑"
"辽宁","抚顺","2017-01-31","4488","0.02%↑"
"辽宁","锦州","2017-12-31","5141","0.1%↑"
"辽宁","锦州","2017-11-30","5206","0.88%↑"
"辽宁","锦州","2017-10-31","5161","0.01%↑"
"辽宁","锦州","2017-09-30","5192","0.14%↓"
"辽宁","锦州","2017-08-31","5200","0.55%↓"
"辽宁","锦州","2017-07-31","5229","0.02%↓"
"辽宁","锦州","2017-06-30","5359","1%↑"
"辽宁","锦州","2017-05-31","5306","0.03%↑"
"辽宁","锦州","2017-04-30","5190","1.42%↑"
"辽宁","锦州","2017-03-31","5118","--"
"辽宁","锦州","2017-02-28","5089","1.06%↑"
"辽宁","锦州","2017-01-31","5036","1.33%↓"
"辽宁","葫芦岛","2017-12-31","5451","--"
"辽宁","葫芦岛","2017-11-30","5497","4.55%↓"
"辽宁","葫芦岛","2017-10-31","5759","0.14%↓"
"辽宁","葫芦岛","2017-09-30","5829","10.4%↓"
"辽宁","葫芦岛","2017-08-31","6506","0.16%↓"
"辽宁","葫芦岛","2017-07-31","6517","0.02%↓"
"辽宁","葫芦岛","2017-06-30","6777","0.24%↑"
"辽宁","葫芦岛","2017-05-31","6761","0.05%↑"
"辽宁","葫芦岛","2017-04-30","5593","--"
"辽宁","葫芦岛","2017-03-31","4897","--"
"辽宁","葫芦岛","2017-02-28","4897","--"
"辽宁","葫芦岛","2017-01-31","4897","--"
"辽宁","丹东","2017-12-31","5692","0.05%↑"
"辽宁","丹东","2017-11-30","5698","0.8%↑"
"辽宁","丹东","2017-10-31","5653","0.02%↑"
"辽宁","丹东","2017-09-30","5633","0.19%↑"
"辽宁","丹东","2017-08-31","5623","4.52%↓"
"辽宁","丹东","2017-07-31","5890","0.12%↓"
"辽宁","丹东","2017-06-30","6118","3.99%↑"
"辽宁","丹东","2017-05-31","5884","0.03%↓"
"辽宁","丹东","2017-04-30","5953","1.61%↓"
"辽宁","丹东","2017-03-31","6051","0.08%↓"
"辽宁","丹东","2017-02-28","6013","0.6%↓"
"辽宁","丹东","2017-01-31","6050","9.64%↑"
"辽宁","沈阳","2017-12-31","7999","--"
"辽宁","沈阳","2017-11-30","7972","3.48%↑"
"辽宁","沈阳","2017-10-31","7704","0.11%↑"
"辽宁","沈阳","2017-09-30","7623","0.68%↑"
"辽宁","沈阳","2017-08-31","7572","0.2%↓"
"辽宁","沈阳","2017-07-31","7588","0.02%↓"
"辽宁","沈阳","2017-06-30","7635","1.9%↑"
"辽宁","沈阳","2017-05-31","7493","0.02%↑"
"辽宁","沈阳","2017-04-30","7428","0.83%↑"
"辽宁","沈阳","2017-03-31","7367","0.14%↑"
"辽宁","沈阳","2017-02-28","7351","1.07%↑"
"辽宁","沈阳","2017-01-31","7274","0.44%↑"
"辽宁","大连","2017-12-31","10495","0.01%↑"
"辽宁","大连","2017-11-30","10390","0.55%↑"
"辽宁","大连","2017-10-31","10334","0.01%↑"
"辽宁","大连","2017-09-30","10259","0.2%↑"
"辽宁","大连","2017-08-31","10239","0.18%↑"
"辽宁","大连","2017-07-31","10221","--"
"辽宁","大连","2017-06-30","10192","0.76%↑"
"辽宁","大连","2017-05-31","10116","0.01%↑"
"辽宁","大连","2017-04-30","10134","1.29%↑"
"辽宁","大连","2017-03-31","10006","0.06%↑"
"辽宁","大连","2017-02-28","9903","0.68%↑"
"辽宁","大连","2017-01-31","9837","0.17%↓"
"辽宁","阜新","2016-12-31","3793","--"
"辽宁","阜新","2016-11-30","3793","--"
"辽宁","阜新","2016-10-31","3793","--"
"辽宁","阜新","2016-09-30","3793","--"
"辽宁","阜新","2016-08-31","3793","--"
"辽宁","阜新","2016-07-31","3793","--"
"辽宁","铁岭","2016-12-31","3959","0.19%↓"
"辽宁","铁岭","2016-11-30","3967","0.35%↑"
"辽宁","铁岭","2016-10-31","3954","0.49%↓"
"辽宁","铁岭","2016-09-30","3974","0.41%↑"
"辽宁","铁岭","2016-08-31","3958","0.19%↓"
"辽宁","铁岭","2016-07-31","3966","1.63%↑"
"辽宁","铁岭","2016-06-30","3903","0.73%↓"
"辽宁","铁岭","2016-05-31","3932","1.26%↓"
"辽宁","铁岭","2016-04-30","3983","1.56%↑"
"辽宁","铁岭","2016-03-31","3922","0.3%↓"
"辽宁","铁岭","2016-02-29","3934","0.36%↓"
"辽宁","铁岭","2016-01-31","3949","0.37%↓"
"辽宁","盘锦","2016-12-31","3981","0.13%↓"
"辽宁","盘锦","2016-11-30","3986","0.48%↑"
"辽宁","盘锦","2016-10-31","3967","0.19%↓"
"辽宁","盘锦","2016-09-30","3975","0.63%↓"
"辽宁","盘锦","2016-08-31","4001","0.09%↓"
"辽宁","盘锦","2016-07-31","4005","0.11%↑"
"辽宁","盘锦","2016-06-30","4001","0.1%↑"
"辽宁","盘锦","2016-05-31","3998","0.74%↑"
"辽宁","盘锦","2016-04-30","3969","1.07%↑"
"辽宁","盘锦","2016-03-31","3928","0.78%↑"
"辽宁","盘锦","2016-02-29","3898","0.71%↑"
"辽宁","盘锦","2016-01-31","3871","0.26%↓"
"辽宁","鞍山","2016-12-31","4240","0.47%↓"
"辽宁","鞍山","2016-11-30","4260","0.22%↓"
"辽宁","鞍山","2016-10-31","4270","0.9%↓"
"辽宁","鞍山","2016-09-30","4309","1.3%↓"
"辽宁","鞍山","2016-08-31","4366","0.68%↓"
"辽宁","鞍山","2016-07-31","4396","0.44%↑"
"辽宁","鞍山","2016-06-30","4377","0.52%↓"
"辽宁","鞍山","2016-05-31","4400","2.08%↓"
"辽宁","鞍山","2016-04-30","4494","0.44%↓"
"辽宁","鞍山","2016-03-31","4515","5.96%↓"
"辽宁","鞍山","2016-02-29","4801","0.48%↑"
"辽宁","鞍山","2016-01-31","4778","3.02%↑"
"辽宁","抚顺","2016-12-31","4488","0.02%↑"
"辽宁","抚顺","2016-11-30","4488","17.15%↑"
"辽宁","抚顺","2016-10-31","3831","6.1%↓"
"辽宁","抚顺","2016-09-30","4080","10.41%↓"
"辽宁","抚顺","2016-08-31","4555","0.06%↓"
"辽宁","抚顺","2016-07-31","4558","0.07%↑"
"辽宁","抚顺","2016-06-30","4555","0.11%↓"
"辽宁","抚顺","2016-05-31","4561","--"
"辽宁","辽阳","2016-12-31","4553","0.02%↑"
"辽宁","辽阳","2016-11-30","4553","0.03%↑"
"辽宁","辽阳","2016-10-31","4552","0.14%↓"
"辽宁","辽阳","2016-09-30","4559","0.47%↓"
"辽宁","辽阳","2016-08-31","4581","0.97%↓"
"辽宁","辽阳","2016-07-31","4626","0.43%↑"
"辽宁","辽阳","2016-06-30","4607","1.64%↓"
"辽宁","辽阳","2016-05-31","4684","2.92%↓"
"辽宁","辽阳","2016-04-30","4825","2.23%↑"
"辽宁","辽阳","2016-03-31","4720","1.27%↑"
"辽宁","辽阳","2016-02-29","4661","0.55%↓"
"辽宁","辽阳","2016-01-31","4687","0.15%↑"
"辽宁","本溪","2016-12-31","4848","--"
"辽宁","本溪","2016-11-30","4848","--"
"辽宁","本溪","2016-10-31","4848","--"
"辽宁","本溪","2016-09-30","4848","--"
"辽宁","本溪","2016-08-31","4848","--"
"辽宁","本溪","2016-07-31","4848","--"
"辽宁","葫芦岛","2016-12-31","4897","--"
"辽宁","葫芦岛","2016-11-30","4897","--"
"辽宁","葫芦岛","2016-10-31","4897","--"
"辽宁","葫芦岛","2016-09-30","4897","--"
"辽宁","葫芦岛","2016-08-31","4897","--"
"辽宁","葫芦岛","2016-07-31","4897","15.12%↓"
"辽宁","葫芦岛","2016-06-30","5769","0.52%↑"
"辽宁","葫芦岛","2016-05-31","5769","0.52%↑"
"辽宁","葫芦岛","2016-04-30","5769","0.52%↑"
"辽宁","葫芦岛","2016-03-31","5739","0.98%↑"
"辽宁","葫芦岛","2016-02-29","5684","0.11%↑"
"辽宁","葫芦岛","2016-01-31","5678","0.63%↓"
"辽宁","锦州","2016-12-31","5104","0.07%↓"
"辽宁","锦州","2016-11-30","5108","0.86%↑"
"辽宁","锦州","2016-10-31","5065","0.07%↓"
"辽宁","锦州","2016-09-30","5069","0.55%↓"
"辽宁","锦州","2016-08-31","5098","0.63%↑"
"辽宁","锦州","2016-07-31","5067","0.26%↑"
"辽宁","锦州","2016-06-30","5055","0.21%↑"
"辽宁","锦州","2016-05-31","5045","0.58%↓"
"辽宁","锦州","2016-04-30","5075","0.12%↓"
"辽宁","锦州","2016-03-31","5082","0.09%↓"
"辽宁","锦州","2016-02-29","5087","0.09%↓"
"辽宁","锦州","2016-01-31","5092","0.06%↑"
"辽宁","丹东","2016-12-31","5519","0.1%↑"
"辽宁","丹东","2016-11-30","5514","0.33%↑"
"辽宁","丹东","2016-10-31","5496","0.07%↓"
"辽宁","丹东","2016-09-30","5500","0.3%↓"
"辽宁","丹东","2016-08-31","5517","0.23%↓"
"辽宁","丹东","2016-07-31","5530","0.68%↓"
"辽宁","丹东","2016-06-30","5568","0.41%↓"
"辽宁","丹东","2016-05-31","5591","1.27%↓"
"辽宁","丹东","2016-04-30","5663","1.28%↓"
"辽宁","丹东","2016-03-31","5737","4.19%↑"
"辽宁","丹东","2016-02-29","5507","0.52%↓"
"辽宁","丹东","2016-01-31","5536","1.65%↓"
"辽宁","沈阳","2016-12-31","7242","0.91%↑"
"辽宁","沈阳","2016-11-30","7177","1.59%↓"
"辽宁","沈阳","2016-10-31","7293","0.87%↑"
"辽宁","沈阳","2016-09-30","7230","0.11%↑"
"辽宁","沈阳","2016-08-31","7223","0.14%↓"
"辽宁","沈阳","2016-07-31","7234","0.17%↓"
"辽宁","沈阳","2016-06-30","7247","0.97%↓"
"辽宁","沈阳","2016-05-31","7318","0.64%↓"
"辽宁","沈阳","2016-04-30","7366","0.58%↓"
"辽宁","沈阳","2016-03-31","7410","1.91%↑"
"辽宁","沈阳","2016-02-29","7271","0.4%↑"
"辽宁","沈阳","2016-01-31","7242","6.07%↓"
"辽宁","大连","2016-12-31","9854","1.56%↓"
"辽宁","大连","2016-11-30","10010","3.26%↑"
"辽宁","大连","2016-10-31","9694","1.9%↑"
"辽宁","大连","2016-09-30","9514","0.07%↓"
"辽宁","大连","2016-08-31","9521","3.05%↓"
"辽宁","大连","2016-07-31","9821","1.92%↓"
"辽宁","大连","2016-06-30","10013","0.57%↑"
"辽宁","大连","2016-05-31","9957","1.07%↑"
"辽宁","大连","2016-04-30","9852","0.25%↓"
"辽宁","大连","2016-03-31","9878","0.24%↑"
"辽宁","大连","2016-02-29","9855","0.4%↑"
"辽宁","大连","2016-01-31","9816","0.36%↓"
"内蒙古","鄂尔多斯","2015-12-31","4385","--"
"内蒙古","鄂尔多斯","2015-11-30","4407","1%↑"
"内蒙古","鄂尔多斯","2015-10-31","4347","2%↓"
"内蒙古","鄂尔多斯","2015-09-30","4439","2%↑"
"内蒙古","鄂尔多斯","2015-08-31","4366","--"
"内蒙古","鄂尔多斯","2015-07-31","4348","1%↓"
"内蒙古","鄂尔多斯","2015-06-30","4375","--"
"内蒙古","鄂尔多斯","2015-05-31","4379","--"
"内蒙古","鄂尔多斯","2015-04-30","4369","--"
"内蒙古","乌海","2016-12-31","4038","--"
"内蒙古","乌海","2016-11-30","888","--"
"内蒙古","乌海","2016-10-31","1863","--"
"内蒙古","乌海","2016-08-31","4444","--"
"内蒙古","呼伦贝尔","2017-12-31","3763","0.07%↑"
"内蒙古","呼伦贝尔","2017-11-30","3757","0.7%↑"
"内蒙古","呼伦贝尔","2017-10-31","3731","--"
"内蒙古","呼伦贝尔","2017-09-30","3780","0.31%↓"
"内蒙古","呼伦贝尔","2017-08-31","3792","1.44%↑"
"内蒙古","呼伦贝尔","2017-07-31","3739","0.04%↑"
"内蒙古","呼伦贝尔","2017-06-30","3717","6.16%↓"
"内蒙古","呼伦贝尔","2017-05-31","3962","0.14%↓"
"内蒙古","呼伦贝尔","2017-04-30","4080","3.63%↑"
"内蒙古","呼伦贝尔","2017-03-31","3938","0.54%↑"
"内蒙古","呼伦贝尔","2017-02-28","4230","0.66%↓"
"内蒙古","呼伦贝尔","2017-01-31","4258","7.23%↓"
"内蒙古","呼伦贝尔","2018-12-31","3894","1.83%↓"
"内蒙古","呼伦贝尔","2018-11-30","3967","0.58%↑"
"内蒙古","呼伦贝尔","2018-10-31","3945","1.56%↓"
"内蒙古","呼伦贝尔","2018-09-30","4008","0.57%↓"
"内蒙古","呼伦贝尔","2018-08-31","4031","0.51%↓"
"内蒙古","呼伦贝尔","2018-07-31","4052","0.17%↑"
"内蒙古","呼伦贝尔","2018-06-30","4046","0.58%↑"
"内蒙古","呼伦贝尔","2018-05-31","4023","--"
"内蒙古","呼伦贝尔","2018-04-30","3978","0.71%↑"
